OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,NL_mean,NL_median,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
30,10,BIHAR,28,PATNA,180,Bakhtiarpur,30,PATNA SAHIB,1030,,1.56853271809,0.02636757122,156767,75677,127089,3520,131330,68540,5529,0,0,0,0,17,23,0,1134,39,0,22,67,-0.219186074268407,-0.221363335847855,0.448663791312475,0.476873457431793,205399,0.3336919848684755,0.0269183394271637,1.997545053966616,1.4314846098423004,1302,0.0,0.0,0.0,0.0,0.0130568356374807,0.0176651305683563,0.0,0.8709677419354839,0.0299539170506912,0.0,0.0168970814132104,0.0514592933947772,2018,-0.127194404602051,-0.128224582623829,1.810763068338175,1.324013471603394,0.326745448192887,0.336323529481888,7933,7932
25,10,BIHAR,21,KHAGARIA,151,Parbatta,25,KHAGARIA,1025,,0.9680835344,0.02901439204,257189,37529,99488,5284,57259,104379,3033,0,0,0,0,31,10,0,1319,15,19,1,32,-0.361889244318923,-0.400859773159027,0.567873193717308,0.613147348165512,164671,0.6338638861730359,0.018418543641564,1.2256898050180354,0.8803507685661316,1427,0.0,0.0,0.0,0.0,0.0217238962859145,0.0070077084793272,0.0,0.9243167484232656,0.0105115627189908,0.0133146461107217,0.0007007708479327,0.0224246671338472,2018,-0.247068032622337,-0.226980260131954,1.012532624695128,0.768074154853821,0.352579397393603,0.35706689953804,212908,208590
24,10,BIHAR,20,BEGUSARAI,144,Matihani,24,BEGUSARAI,1024,,1.13556036136,0.0305292532,232022,20067,160603,7670,18705,161784,12543,0,0,0,0,26,104,0,1082,82,1,122,92,-0.282477347414871,-0.316676154732704,0.454281074367772,0.537021368741989,193032,0.8381201044386423,0.0649788636081064,3.707228277516302,1.3902674913406377,1509,0.0,0.0,0.0,0.0,0.0172299536116633,0.0689198144466534,0.0,0.7170311464546058,0.0543406229290921,0.0006626905235255,0.0808482438701126,0.0609675281643472,2018,-0.166046932339668,-0.151869230236008,3.141444246597977,1.169490694999695,0.285656646693965,0.308211863040924,102837,102593
26,10,BIHAR,22,BHAGALPUR,154,Pirpainti (SC),26,BHAGALPUR,1026,,1.31284360005,0.04591094302,499923,5722,122657,3845,52348,67876,5747,0,0,0,0,3,55,0,2134,22,6,43,22,-0.241363428635269,-0.241892665624619,0.435566996951411,0.446004658937454,125971,0.5388224273840805,0.045621611323241,1.5344807598484254,1.1449079513549805,2285,0.0,0.0,0.0,0.0,0.0013129102844638,0.024070021881838,0.0,0.9339168490153172,0.0096280087527352,0.0026258205689277,0.0188183807439824,0.0096280087527352,2018,-0.169341027736664,-0.177813832991501,1.286226017330536,0.938510179519653,0.402840090467105,0.412264466285706,368796,367860
32,10,BIHAR,29,BHOJPUR,195,Agiaon (SC),32,ARRAH,1032,,1.12028359132,0.03404683135,459691,4574,3024,1459,5015,3398,536,0,0,0,0,0,27,0,1619,39,0,1,7,-0.209612229645656,-0.217716693878174,0.476283195698149,0.490674197673798,8949,0.3797072298580847,0.0598949603307632,1.2084270276456262,1.083159863948822,1693,0.0,0.0,0.0,0.0,0.0,0.0159480212640283,0.0,0.9562906083874778,0.0230360307147076,0.0,0.0005906674542232,0.0041346721795629,2018,-0.174897462129593,-0.172567327096829,1.169493934897483,1.047957539558411,0.403980023779974,0.409023597836494,144489,142087
29,10,BIHAR,27,NALANDA,177,Harnaut,29,NALANDA,1029,,1.32821910845,0.03463844579,292920,115821,68176,0,176533,7707,1,0,0,0,0,0,0,0,1694,24,0,0,0,-0.261155716069908,-0.27387461066246,0.511316808951767,0.53123939037323,184241,0.0418310799442035,5.427673536292139e-06,1.7611683543451075,1.5421716570854191,1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9860302677532014,0.0139697322467986,0.0,0.0,0.0,2018,-0.127990528941154,-0.126710976311372,1.746947631422995,1.501566052436829,0.343942181259172,0.348881095647812,184669,183755
31,10,BIHAR,28,PATNA,189,Masaurhi (SC),31,PATALIPUTRA,1031,,1.17120342662,0.03497710498,466058,11565,3942,11,13459,1660,1,0,0,0,0,1,0,0,1719,11,0,0,0,-0.217131091383482,-0.219446800649166,0.48089866426764,0.490162298083305,15120,0.1097883597883597,6.613756613756614e-05,2.262167293381417,2.064740866422653,1731,0.0,0.0,0.0,0.0,0.0005777007510109,0.0,0.0,0.9930675909878682,0.0063547082611207,0.0,0.0,0.0,2018,-0.181408815085888,-0.18439808200562,1.985005539244619,1.808287918567657,0.411989096342617,0.414574697613716,68069,67501
29,10,BIHAR,27,NALANDA,175,Hilsa,29,NALANDA,1029,,1.17402922855,0.03002439467,366707,41561,5153,0,46481,525,0,0,0,0,0,2,0,0,1482,7,0,0,0,-0.26781552918834,-0.282712399959564,0.528156714306953,0.546022951602936,47006,0.0111687869633663,0.0,1.6458642494143174,1.497822731733322,1491,0.0,0.0,0.0,0.0,0.0013413816230717,0.0,0.0,0.993963782696177,0.0046948356807511,0.0,0.0,0.0,2018,-0.193834230303764,-0.185231704377782,1.577408702739442,1.470775306224823,0.410467599291109,0.416721314191818,184669,183755
31,10,BIHAR,28,PATNA,190,Paliganj,31,PATALIPUTRA,1031,,1.08020009528,0.0312449002,402911,13912,12010,1384,14754,11394,577,0,0,0,0,0,60,0,1440,46,0,0,3,-0.177401468964264,-0.187688380479813,0.452227975155472,0.47293221950531,26725,0.4263423760523854,0.0215902712815715,1.576890502180482,1.441778719425201,1549,0.0,0.0,0.0,0.0,0.0,0.038734667527437,0.0,0.9296320206584894,0.0296965784377017,0.0,0.0,0.0019367333763718,2018,-0.142785847187042,-0.139946774244139,1.46054842325476,1.319724321365356,0.385002491749672,0.395983248949051,68069,67501
28,10,BIHAR,24,MUNGER,166,Jamalpur,28,MUNGER,1028,,1.50476485106,0.04250202646,468369,11662,98395,6793,23260,88719,7204,0,450,0,9,16,96,0,1372,93,4,57,1,-0.152702516283703,-0.13577663898468,0.439354567548878,0.460672974586487,119183,0.7443930761937525,0.0604448621028166,1.2882731856190437,0.759668231010437,2098,0.0,0.2144899904671115,0.0,0.0042897998093422,0.0076263107721639,0.0457578646329837,0.0,0.6539561487130601,0.044327931363203,0.0019065776930409,0.0271687321258341,0.0004766444232602,2018,-0.059148147702217,-0.072629501499002,1.154480248845462,0.695784509181976,0.288388745615326,0.292599707841873,471126,471392
33,10,BIHAR,31,KAIMUR (BHABUA) *,203,Ramgarh,33,BUXAR,1033,,1.91354445808,0.04692506679,634888,2664,8606,2,6232,3733,0,0,0,0,0,0,0,0,2326,4,0,0,0,-0.298612511738715,-0.316462308168411,0.546083653214627,0.571379572153091,9965,0.3746111389864526,0.0,1.1981532844723657,0.9430393278598784,2330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9982832618025752,0.0017167381974248,0.0,0.0,0.0,2018,-0.270861178636551,-0.253481511064385,1.138528450256385,0.881288051605225,0.476514323933396,0.491452127695084,25763,23926
29,10,BIHAR,27,NALANDA,171,Asthawan,29,NALANDA,1029,,1.77420337365,0.03489811173,352933,45257,82325,0,84792,42676,0,0,0,0,0,0,0,0,1704,20,0,0,0,-0.209038098697833,-0.225759565830231,0.484804216535896,0.506820023059845,127468,0.3347977531615778,0.0,1.29215807983641,1.116729587316513,1724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988399071925754,0.0116009280742459,0.0,0.0,0.0,2018,-0.079851128160954,-0.080861697813832,1.183336786090294,1.012411653995514,0.306498621299377,0.315313041210175,184669,183755
28,10,BIHAR,25,LAKHISARAI *,168,Lakhisarai,28,MUNGER,1028,,1.74000704903,0.05493387861,530582,16542,206357,2906,59390,164076,3358,0,0,0,0,3,56,0,2562,70,0,18,14,-0.236792243829078,-0.246771782636642,0.479495028519292,0.505358934402466,226824,0.7233626071315205,0.014804429866328,1.2386533462509104,0.8888930678367615,2723,0.0,0.0,0.0,0.0,0.0011017260374586,0.0205655526992287,0.0,0.9408740359897172,0.0257069408740359,0.0,0.0066103562247521,0.0051413881748071,2018,-0.110089339315891,-0.114950342996914,0.972460804401188,0.713283061981201,0.287386305029813,0.294004708528519,471126,471392
33,10,BIHAR,32,ROHTAS,210,Dinara,33,BUXAR,1033,,1.32600852783,0.04207381962,578699,420,186,1,366,185,1,0,0,0,0,0,0,0,2026,51,0,0,0,-0.311510117394346,-0.338774994015694,0.563237115688934,0.596247315406799,552,0.3351449275362319,0.0018115942028985,1.401486541680172,1.2397440671920776,2077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9754453538757824,0.0245546461242176,0.0,0.0,0.0,2018,-0.309639438986778,-0.287542914170778,1.270305887734491,1.092753410339355,0.485923207793242,0.498314037919044,25763,23926
26,10,BIHAR,22,BHAGALPUR,158,Nathnagar,26,BHAGALPUR,1026,,1.69757406004,0.0294927568,208812,10594,174586,12076,36258,146754,12140,0,0,0,0,6,108,0,1128,126,0,50,39,-0.198973015026272,-0.186119422316551,0.381518914502318,0.389980047941208,195152,0.7519984422398951,0.062207919980323,2.21582641416244,1.4894755482673645,1457,0.0,0.0,0.0,0.0,0.004118050789293,0.0741249142072752,0.0,0.7741935483870968,0.0864790665751544,0.0,0.0343170899107755,0.0267673301304049,2018,-0.138527996838093,-0.147452892802886,1.66203972527485,1.163655757904053,0.307006818247965,0.31725250184536,368796,367860
29,10,BIHAR,27,NALANDA,172,Biharsharif,29,NALANDA,1029,,0.64903884172,0.01305430559,148196,26665,4866,0,30336,1148,0,0,0,0,0,3,0,0,559,94,0,0,0,-0.235856556933281,-0.254950851202011,0.493168781241298,0.52525383234024,31484,0.0364629653157159,0.0,3.236450239460661,2.022587537765503,656,0.0,0.0,0.0,0.0,0.0045731707317073,0.0,0.0,0.8521341463414634,0.1432926829268292,0.0,0.0,0.0,2018,-0.123851470649242,-0.12281577975974,2.772938992203393,1.955693483352661,0.348690414785166,0.356688410043716,184669,183755
26,10,BIHAR,22,BHAGALPUR,155,Kahalgaon,26,BHAGALPUR,1026,,1.56901695173,0.03848531235,403924,11309,114031,646,45499,77889,1322,0,0,0,0,14,34,0,1816,30,0,1,15,-0.161986042673929,-0.146581761538982,0.405880948624084,0.402272522449493,124710,0.6245609814770267,0.0106005933766337,1.98952569697942,1.317860960960388,1910,0.0,0.0,0.0,0.0,0.0073298429319371,0.0178010471204188,0.0,0.950785340314136,0.0157068062827225,0.0,0.000523560209424,0.0078534031413612,2018,-0.119723185896873,-0.129271081737962,1.642254085349911,1.072497844696045,0.335621878376614,0.333739459514618,368796,367860
27,10,BIHAR,22,BHAGALPUR,157,Sultanganj,27,BANKA,1027,,1.26023102632,0.03495244228,337252,14113,124861,5022,52455,90772,3602,0,0,0,0,7,15,0,1655,41,0,6,7,-0.19076068878508,-0.169984266161919,0.455333484826542,0.458110094070435,146829,0.6182157475703028,0.0245319385135089,1.4554755325081563,1.152261435985565,1731,0.0,0.0,0.0,0.0,0.0040439052570768,0.0086655112651646,0.0,0.9560947429231658,0.02368573079145,0.0,0.0034662045060658,0.0040439052570768,2018,-0.101537197828293,-0.119078297163303,1.172872603179532,0.998384714126587,0.306554117341132,0.302992597222328,136144,145924
28,10,BIHAR,25,LAKHISARAI *,167,Suryagarha,28,MUNGER,1028,,1.25046409375,0.05430696872,647849,29995,69669,218,44568,57745,309,0,462,0,4,15,31,0,2121,51,0,0,3,-0.202743261637134,-0.197605684399605,0.484301840637843,0.495345264673233,102622,0.5626961080470074,0.003011050262127,1.10253734616922,0.771233916282654,2687,0.0,0.1719389653889095,0.0,0.0014886490509862,0.0055824339411983,0.0115370301451432,0.0,0.7893561592854484,0.0189802754000744,0.0,0.0,0.0011164867882396,2018,-0.093791283667088,-0.102825680858343,0.883995950940543,0.63180348277092,0.319240966202179,0.315690875053406,471126,471392
26,10,BIHAR,22,BHAGALPUR,156,Bhagalpur,26,BHAGALPUR,1026,,0.28965070935,0.00214991773,25488,230,3878,2,332,3727,35,0,0,0,0,5,0,0,7,90,0,0,6,-0.102741282819663,-0.052125619724393,0.277713607949716,0.240640692412853,4094,0.9103566194430874,0.0085490962383976,16.3255520501268,15.559882164001465,108,0.0,0.0,0.0,0.0,0.0462962962962962,0.0,0.0,0.0648148148148148,0.8333333333333334,0.0,0.0,0.0555555555555555,2018,-0.02130763605237,-0.064781832934677,11.055473562774308,10.531337738037108,0.231047228983891,0.205849789083004,368796,367860
32,10,BIHAR,29,BHOJPUR,196,Tarari,32,ARRAH,1032,,1.0335544712,0.03436726985,436025,17746,13075,6391,18492,16032,2105,0,0,0,0,0,117,0,1514,42,0,9,15,-0.206238707895325,-0.22220253944397,0.458618352361725,0.493802160024643,36629,0.4376859865134183,0.0574681263479756,1.3573866178650316,1.2104647755622864,1697,0.0,0.0,0.0,0.0,0.0,0.0689451974071891,0.0,0.8921626399528579,0.0247495580436063,0.0,0.0053034767236299,0.0088391278727165,2018,-0.176947623491287,-0.168337217052288,1.215284328149561,1.064100027084351,0.390634576758089,0.410659044981003,144489,142087
29,10,BIHAR,27,NALANDA,176,Nalanda,29,NALANDA,1029,,1.31709416173,0.03432108756,453613,16120,2829,7,15029,3651,26,0,0,0,0,1,0,0,1669,34,1,0,0,-0.285507448254031,-0.311574220657349,0.533567623525968,0.560660481452942,18706,0.195178017748316,0.0013899283652304,2.004620390588588,1.5736491084098816,1705,0.0,0.0,0.0,0.0,0.0005865102639296,0.0,0.0,0.9788856304985336,0.019941348973607,0.0005865102639296,0.0,0.0,2018,-0.166333392262459,-0.16034705191472,1.862087334356,1.524263024330139,0.371841194868593,0.373465090990067,184669,183755
36,10,BIHAR,33,JEHANABAD,216,Jehanabad,36,JAHANABAD,1036,,0.99561372005,0.0257307062,346260,6455,1574,0,7555,189,0,0,0,0,0,0,0,0,1231,43,0,0,0,-0.191011879635177,-0.194042846560478,0.470269252196595,0.47887846827507,7744,0.0244059917355371,0.0,2.328194278263915,2.0034647583961487,1274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.966248037676609,0.0337519623233908,0.0,0.0,0.0,2018,-0.146456465125084,-0.151654286314546,1.819489673748554,1.608043313026428,0.399171585298343,0.399132162332535,7701,7419
36,10,BIHAR,33,JEHANABAD,217,Ghosi,36,JAHANABAD,1036,,1.42702818874,0.02992461252,401776,6208,4058,3,6859,2297,6,0,0,0,0,0,0,0,1477,12,0,0,0,-0.192770464061311,-0.208712756633759,0.479809003482543,0.499289661645889,9162,0.2507094520846976,0.0006548788474132,2.052216335335158,1.91783607006073,1489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9919408999328408,0.0080591000671591,0.0,0.0,0.0,2018,-0.161593839526176,-0.152878358150493,1.732698939312463,1.609051465988159,0.406156409018162,0.416916012763977,7701,7419
36,10,BIHAR,33,JEHANABAD,214,Arwal,36,JAHANABAD,1036,,1.11494450193,0.02831982501,356187,17852,11204,4693,19164,11892,2372,0,0,0,0,0,136,0,1192,60,0,1,15,-0.183339509782916,-0.209820754826069,0.441126769065859,0.483763858675957,33428,0.3557496709345459,0.0709584779226995,1.5023676895080729,1.3079233169555664,1404,0.0,0.0,0.0,0.0,0.0,0.0968660968660968,0.0,0.8490028490028491,0.0427350427350427,0.0,0.0007122507122507,0.0106837606837606,2018,-0.148070678114891,-0.132389607341638,1.234795273322586,1.115075647830963,0.368605678469262,0.395944476127625,7701,7419
29,10,BIHAR,27,NALANDA,174,Islampur,29,NALANDA,1029,,1.19031822542,0.03217506629,436209,5691,1086,0,5863,854,0,0,0,0,0,0,0,0,1570,21,0,0,0,-0.248320207981544,-0.268682897090912,0.513585745183414,0.533797442913055,6717,0.1271400923031115,0.0,1.4929155570555657,1.314270853996277,1591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9868007542426148,0.0131992457573852,0.0,0.0,0.0,2018,-0.191544182598591,-0.180664277308464,1.416281646754758,1.262649774551392,0.411724613495304,0.421429365873337,184669,183755
39,10,BIHAR,26,SHEIKHPURA *,170,Barbigha,39,NAWADA,1039,,1.08992146292,0.02205417487,299141,2699,1809,14,3430,931,36,0,0,0,0,2,1,0,1050,38,0,0,0,-0.226872679781629,-0.242091804742813,0.503391072469649,0.522835314273834,4397,0.2117352740504889,0.0081874005003411,1.8987213585748863,1.548805147409439,1091,0.0,0.0,0.0,0.0,0.0018331805682859,0.0009165902841429,0.0,0.9624197983501376,0.0348304307974335,0.0,0.0,0.0,2018,-0.120965957641602,-0.115034301452774,1.59729217547254,1.35394412279129,0.288769413809749,0.284525454044342,4333,4357
34,10,BIHAR,32,ROHTAS,209,Kargahar,34,SASARAM (SC),1034,,1.42389782664,0.05750022541,790287,486,935,13,725,644,3,0,0,0,0,0,0,0,2777,75,0,0,0,-0.384483180950455,-0.412169933319092,0.629346257738374,0.658650994300842,1372,0.4693877551020408,0.0021865889212827,1.008016045032634,0.8909025192260744,2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.973702664796634,0.026297335203366,0.0,0.0,0.0,2018,-0.385292559862137,-0.355368362445424,0.848467444760327,0.757597088813782,0.555749900948537,0.578789353370667,1358,1333
35,10,BIHAR,32,ROHTAS,213,Karakat,35,KARAKAT,1035,,1.18529109238,0.03673440759,503359,1705,737,0,1655,804,0,0,0,0,0,3,2,0,1748,71,0,0,0,-0.265190842131159,-0.281941056251526,0.524504330341572,0.548960983753204,2459,0.326962179747865,0.0,1.5476823488675189,1.3467516601085665,1824,0.0,0.0,0.0,0.0,0.0016447368421052,0.0010964912280701,0.0,0.9583333333333334,0.0389254385964912,0.0,0.0,0.0,2018,-0.230155482888222,-0.221858656508662,1.276646235075436,1.154217779636383,0.443037957774097,0.452105730772018,2506,2403
34,10,BIHAR,31,KAIMUR (BHABUA) *,204,Mohania (SC),34,SASARAM (SC),1034,,1.46127913134,0.04428657963,598179,2607,8985,20,5183,4973,0,0,0,0,0,2,0,0,2152,40,0,0,0,-0.318494845783399,-0.342821151018143,0.570755921178329,0.602644503116608,10156,0.489661283970067,0.0,1.4945615551185083,1.0098499208688736,2194,0.0,0.0,0.0,0.0,0.0009115770282588,0.0,0.0,0.9808568824065632,0.0182315405651777,0.0,0.0,0.0,2018,-0.302828341722488,-0.279827193386512,1.354827024191889,0.919057756662369,0.50383223370264,0.525827348232269,1358,1333
36,10,BIHAR,33,JEHANABAD,215,Kurtha,36,JAHANABAD,1036,,1.20259920191,0.02947868369,397248,5908,2735,0,3972,4579,0,0,0,0,0,0,0,0,1440,26,0,0,0,-0.215026383232147,-0.221228718757629,0.482096727620101,0.491453677415848,8551,0.5354929248041165,0.0,1.488455436981278,1.3775332570075989,1466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9822646657571624,0.0177353342428376,0.0,0.0,0.0,2018,-0.144619926810265,-0.150286102774406,1.2959273036549,1.179155945777893,0.396434705874641,0.39696592092514,7701,7419
40,10,BIHAR,26,SHEIKHPURA *,169,Sheikhpura,40,JAMUI (SC),1040,,1.39436029019,0.03860955111,441639,23763,66205,3,68778,20545,2,0,0,0,0,2,4,0,1905,17,0,0,0,-0.215431827762965,-0.229127995669842,0.478546340493192,0.496142834424973,89325,0.2300027987685418,2.239014833473272e-05,1.2204914011076844,0.9257337898015974,1928,0.0,0.0,0.0,0.0,0.0010373443983402,0.0020746887966804,0.0,0.9880705394190872,0.0088174273858921,0.0,0.0,0.0,2018,-0.104698158800602,-0.106407090197463,1.009458321467543,0.806729167699814,0.28500152783163,0.289371326565742,89082,89343
40,10,BIHAR,24,MUNGER,164,Tarapur,40,JAMUI (SC),1040,,1.6365279013,0.04731686252,639963,2311,8620,630,3713,7682,343,0,369,37,23,19,118,0,1706,73,0,0,3,-0.145004970024858,-0.140856683254242,0.457990218598843,0.470362663269043,11738,0.6544556142443346,0.0292213324246038,1.12372174469809,0.96758770942688,2348,0.0,0.1571550255536627,0.0157580919931856,0.0097955706984667,0.0080919931856899,0.0502555366269165,0.0,0.7265758091993185,0.0310902896081771,0.0,0.0,0.0012776831345826,2018,-0.050967518240213,-0.063132098629115,0.918100354579563,0.831318259239197,0.321396550921835,0.318122148513794,89082,89343
29,10,BIHAR,27,NALANDA,173,Rajgir (SC),29,NALANDA,1029,,1.24133067781,0.03308688558,446043,5064,4044,430,4693,3511,925,0,18,0,0,0,11,0,1568,34,0,0,0,-0.205292767018074,-0.223549261689186,0.47810753471808,0.502621948719025,9129,0.3845985321502903,0.1013254463796691,2.445343942031628,1.96006178855896,1631,0.0,0.0110361741263028,0.0,0.0,0.0,0.0067443286327406,0.0,0.96137339055794,0.0208461066830165,0.0,0.0,0.0,2018,-0.11001493036747,-0.102893049537043,2.215984184276767,1.809082865715027,0.338677512511317,0.349859058856964,184669,183755
36,10,BIHAR,33,JEHANABAD,218,Makhdumpur (SC),36,JAHANABAD,1036,,1.05147973286,0.02798261952,380370,2521,2416,4,2601,1621,6,0,0,0,0,0,0,0,1379,9,0,0,0,-0.162860026516067,-0.166869208216667,0.445636246905702,0.454393535852432,4228,0.3833964049195837,0.0014191106906338,2.014597147208972,1.863308787345887,1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9935158501440924,0.0064841498559077,0.0,0.0,0.0,2018,-0.124487452208996,-0.128531217478313,1.606295201016916,1.516589164733887,0.380992826098932,0.382595747709274,7701,7419
34,10,BIHAR,32,ROHTAS,206,Chainpur,34,SASARAM (SC),1034,,2.75315678324,0.16239451606,2219646,3922,11229,1145,8864,5976,734,0,244,0,53,54,3166,0,4524,10,7,0,0,-0.030118544767175,0.050689268857241,0.378292524280743,0.331504106521606,15574,0.3837164504944138,0.0471298317709002,0.5319801874676425,0.3166020214557645,8058,0.0,0.0302804666170265,0.0,0.0065773144700918,0.0067014147431124,0.3929014643832216,0.0,0.5614296351451973,0.001241002730206,0.0008687019111442,0.0,0.0,2018,0.077618774026632,0.012342125732126,0.481215130086268,0.287982732057571,0.322768430549091,0.286817535758018,1358,1333
40,10,BIHAR,37,JAMUI *,241,Jamui,40,JAMUI (SC),1040,,1.76457841109,0.04475560851,597908,11459,5833,1043,10384,7482,841,0,399,0,4,3,111,0,1608,83,0,2,0,-0.113309462941798,-0.101891130208969,0.412124260394019,0.424316495656967,18707,0.3999572352595285,0.0449564334206446,1.3869231672107531,1.1348352730274205,2210,0.0,0.1805429864253393,0.0,0.0018099547511312,0.0013574660633484,0.0502262443438914,0.0,0.7276018099547511,0.0375565610859728,0.0,0.0009049773755656,0.0,2018,-0.036968689411879,-0.045318786007925,1.019187839576031,0.883024394512177,0.287678196529138,0.288100212812424,89082,89343
27,10,BIHAR,23,BANKA *,159,Amarpur,27,BANKA,1027,,1.25912119256,0.032673256,444253,2276,3306,17,3851,1403,0,0,0,0,0,0,1,0,1561,61,0,0,0,-0.122233243189029,-0.114153262227774,0.417472143021177,0.41984897851944,5254,0.2670346402740769,0.0,1.4022632994837991,1.286495327949524,1623,0.0,0.0,0.0,0.0,0.0,0.0006161429451632,0.0,0.9617991373998768,0.0375847196549599,0.0,0.0,0.0,2018,-0.068240500986576,-0.077886418196244,1.135683829786619,1.041339039802551,0.33487594659129,0.332618579268456,136144,145924
27,10,BIHAR,23,BANKA *,160,Dhauraiya (SC),27,BANKA,1027,,1.04847422323,0.03863359323,525748,1921,4288,0,3822,2086,0,0,0,0,0,0,0,0,1892,25,0,0,0,-0.121322402124453,-0.111291080713272,0.396220596356734,0.391649752855301,5908,0.3530805687203791,0.0,1.3229545856719835,1.225956916809082,1917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9869587897756912,0.0130412102243088,0.0,0.0,0.0,2018,-0.081803515553474,-0.08690889144461,1.068966706645545,1.002253413200378,0.333355321485832,0.333071082830429,136144,145924
34,10,BIHAR,31,KAIMUR (BHABUA) *,205,Bhabua,34,SASARAM (SC),1034,,1.73091376245,0.04724600372,627242,4137,9223,9885,5498,9612,6524,0,34,1,0,11,111,12,2131,32,0,0,5,-0.271782816549677,-0.295838713645935,0.526783382341578,0.562800586223602,21634,0.4443006378848109,0.3015623555514468,1.122046834089234,0.9412953555583956,2337,0.0,0.0145485665382969,0.0004278990158322,0.0,0.0047068891741548,0.0474967907573812,0.0051347881899871,0.9118528027385536,0.0136927685066324,0.0,0.0,0.0021394950791613,2018,-0.214377015829086,-0.201421747620783,0.914271877926738,0.828449070453644,0.449297770026409,0.468000322580338,1358,1333
35,10,BIHAR,32,ROHTAS,211,Nokha,35,KARAKAT,1035,,1.44669270035,0.03432842938,442085,16491,9884,4175,16695,12124,1533,0,0,0,0,0,103,0,1564,21,0,0,10,-0.262040351128347,-0.290495455265045,0.514410514555284,0.559353888034821,30352,0.3994464944649446,0.0505073800738007,1.341339474236417,1.1838116347789764,1698,0.0,0.0,0.0,0.0,0.0,0.0606595995288574,0.0,0.9210836277974088,0.0123674911660777,0.0,0.0,0.005889281507656,2018,-0.252356350421906,-0.231228101295554,1.164816450766938,1.055586576461792,0.445848664215047,0.467463225126266,2506,2403
39,10,BIHAR,37,JAMUI *,239,Warsaliganj,39,NAWADA,1039,,1.46020073994,0.03999079584,519749,25854,5009,1,28522,2224,0,0,0,0,0,0,0,0,1960,24,0,0,0,-0.211588026134033,-0.236617013812065,0.492826966556799,0.518955767154694,30746,0.0723346126325375,0.0,1.2310042871896063,1.0121360570192337,1984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9879032258064516,0.0120967741935483,0.0,0.0,0.0,2018,-0.127279505133629,-0.118683722518335,1.001730830335256,0.890625029802322,0.325008473823164,0.328829795122147,4333,4357
35,10,BIHAR,34,AURANGABAD,220,Obra,35,KARAKAT,1035,,1.33141482096,0.04034937755,522497,19618,10460,2995,20171,11177,1041,0,0,0,0,0,135,0,1786,69,0,0,9,-0.180059462208312,-0.192664965987206,0.447397885864971,0.472640678286552,32389,0.3450862947296921,0.0321405415418815,1.1817147401089565,1.0373032093048096,1999,0.0,0.0,0.0,0.0,0.0,0.0675337668834417,0.0,0.8934467233616809,0.0345172586293146,0.0,0.0,0.0045022511255627,2018,-0.132140725851059,-0.129435723379212,1.040791347392709,0.929142951965332,0.362906948209365,0.373637989163399,2506,2403
35,10,BIHAR,34,AURANGABAD,219,Goh,35,KARAKAT,1035,,1.34740625903,0.04705165461,636015,8450,3342,2,9014,2602,1,0,0,0,0,0,0,0,2309,19,0,0,0,-0.186957597412395,-0.190856248140335,0.45728516379298,0.464414089918137,11617,0.2239820952053025,8.608074373762589e-05,1.224658357226346,1.10229104757309,2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918384879725086,0.0081615120274914,0.0,0.0,0.0,2018,-0.121531084179878,-0.126845245852687,1.08410892984389,0.960216343402863,0.369558663428576,0.369038224220276,2506,2403
