OBJECTID,ST_CODE,ST_NAME,DT_CODE,DIST_NAME,AC_NO,AC_NAME,PC_NO,PC_NAME,PC_ID,STATUS,Shape_Leng,Shape_Area,HISTO_0,HISTO_1,HISTO_2,HISTO_3,Water_1,Water_2,Water_3,LC_2,LC_4,LC_5,LC_8,LC_9,LC_10,LC_11,LC_12,LC_13,LC_14,LC_16,LC_17,NDBI_mean,NDBI_median,NL_mean,NL_median,NDVI_mean,NDVI_median,Water_SUM,Seasonal_Ratio,Permanent_Ratio,LC_SUM,LC_2_ratio,LC_4_ratio,LC_5_ratio,LC_8_ratio,LC_9_ratio,LC_10_ratio,LC_11_ratio,LC_12_ratio,LC_13_ratio,LC_14_ratio,LC_16_ratio,LC_17_ratio,Year,NDBI_median_t_minus_1,NDBI_mean_t_minus_1,NL_mean_t_minus_1,NL_median_t_minus_1,NDVI_mean_t_minus_1,NDVI_median_t_minus_1,Water_SUM_t_minus_1,Water_SUM_t_minus_2
35,10,BIHAR,32,ROHTAS,212,Dehri,35,KARAKAT,1035,,0.95825401483,0.02434688506,287980,21054,20542,5660,17350,25958,3036,0,0,0,0,1,156,0,934,94,0,16,8,-0.183169419601917,-0.207334250211716,1.965320448623007,1.574777126312256,0.36782653378599,0.409719690680504,46344,0.5601156568272052,0.0655100983946141,1209,0.0,0.0,0.0,0.0,0.0008271298593879,0.1290322580645161,0.0,0.7725392886683209,0.0777502067824648,0.0,0.0132340777502067,0.0066170388751033,2017,-0.222482547163963,-0.195224427086081,1.857211525549664,1.42400062084198,0.409109935624455,0.456785619258881,2403,2478
40,10,BIHAR,37,JAMUI *,240,Sikandra (SC),40,JAMUI (SC),1040,,1.58174538845,0.0602824619,802173,13047,11651,3159,12289,12767,3069,0,286,0,18,98,124,0,2404,36,16,5,0,0.00539596856334,0.020803816616535,0.704406963809102,0.592224657535553,0.271698542082339,0.270781844854355,28125,0.4539377777777778,0.10912,2987,0.0,0.0957482423836625,0.0,0.0060261131570137,0.0328088382992969,0.041513223970539,0.0,0.804820890525611,0.0120522263140274,0.0053565450284566,0.0016739203213927,0.0,2017,-0.039768347516656,-0.048182172667762,0.542648933356448,0.417621254920959,0.369553626420037,0.372697189450264,89343,89373
39,10,BIHAR,36,NAWADA,237,Nawada,39,NAWADA,1039,,0.86099762802,0.02500623118,335835,4997,3473,2,5155,2932,0,0,0,0,0,0,0,0,1173,67,0,0,0,-0.11767582259899,-0.133596435189247,1.729046151282326,1.408083379268646,0.344169786335515,0.358002901077271,8087,0.3625571905527389,0.0,1240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9459677419354838,0.0540322580645161,0.0,0.0,0.0,2017,-0.190843105316162,-0.174434683090298,1.538594615892056,1.165227055549622,0.437419755794416,0.454825401306152,4357,4403
27,10,BIHAR,23,BANKA *,161,Banka,27,BANKA,1027,,1.23821714129,0.04018286537,534423,5981,9050,3848,5682,9358,2921,0,5,0,0,0,28,0,1887,55,1,7,0,-0.011039404661534,0.004074857803062,1.167413988320073,1.035095930099487,0.308361075824589,0.31242299079895,17961,0.5210177607037471,0.1626301430878013,1983,0.0,0.0025214321734745,0.0,0.0,0.0,0.0141200201714573,0.0,0.9515885022692888,0.0277357539082198,0.0005042864346949,0.0035300050428643,0.0,2017,0.004183274460956,-0.017792737716308,0.969088476222364,0.813536942005157,0.328884700332132,0.318136528134346,145924,147308
34,10,BIHAR,32,ROHTAS,207,Chenari (SC),34,SASARAM (SC),1034,,2.53472364882,0.10699587225,1395855,31071,27683,18573,26761,33070,16868,0,272,2,33,78,1327,1,3433,62,14,81,0,-0.042984590586903,0.010205621365458,0.632509296489046,0.369227707386017,0.339368622082672,0.313714176416397,76699,0.431165986518729,0.2199246404777115,5303,0.0,0.0512917216669809,0.0003771450122572,0.006222892702244,0.0147086554780313,0.2502357156326608,0.0001885725061286,0.647369413539506,0.0116914953799735,0.0026400150858004,0.0152743729964171,0.0,2017,0.00099508225685,-0.051868719039471,0.590854023824244,0.37663970887661,0.341597447630101,0.312462285161018,1333,1382
34,10,BIHAR,32,ROHTAS,208,Sasaram,34,SASARAM (SC),1034,,1.20067601983,0.04192592853,542686,12916,13376,8339,11578,15056,7547,0,31,0,0,19,278,0,1601,103,0,45,0,-0.125089372064426,-0.103640407323837,1.261180238790205,0.972961723804474,0.371981810676247,0.350527763366699,34181,0.4404786284778093,0.2207951786079986,2077,0.0,0.0149253731343283,0.0,0.0,0.0091478093403948,0.1338468945594607,0.0,0.7708233028406355,0.0495907558979297,0.0,0.0216658642272508,0.0,2017,-0.106831394135952,-0.128915224237461,1.153321650682992,0.854939579963684,0.375243621530247,0.353517830371857,1333,1382
35,10,BIHAR,34,AURANGABAD,221,Nabinagar,35,KARAKAT,1035,,1.59136548825,0.06107193738,767235,49732,18930,5020,40848,26125,4623,0,0,0,0,0,241,0,2726,45,0,14,2,-0.087012675062755,-0.071929462254047,1.98898655729409,1.15119069814682,0.319219609065629,0.324656307697296,71596,0.3648946868540142,0.064570646404827,3028,0.0,0.0,0.0,0.0,0.0,0.0795904887714663,0.0,0.9002642007926024,0.0148612945838837,0.0,0.0046235138705416,0.0006605019815059,2017,-0.108237214386463,-0.119087589215516,1.765433797914804,0.990864038467407,0.376856669663312,0.384066432714462,2403,2478
39,10,BIHAR,36,NAWADA,238,Gobindpur,39,NAWADA,1039,,1.73731662247,0.05535615835,741218,12889,8054,5,12304,8547,9,0,318,0,21,176,102,0,2086,19,18,0,0,-0.0326542623482,-0.004800747381523,0.698516883791124,0.607961535453796,0.296308118948679,0.295981749892235,20860,0.4097315436241611,0.0004314477468839,2740,0.0,0.1160583941605839,0.0,0.0076642335766423,0.0642335766423357,0.0372262773722627,0.0,0.7613138686131387,0.006934306569343,0.0065693430656934,0.0,0.0,2017,-0.074988219887018,-0.088341334282172,0.593135213076133,0.474558681249619,0.406794592563511,0.403540715575218,4357,4403
27,10,BIHAR,23,BANKA *,162,Katoria (ST),27,BANKA,1027,,1.89251564662,0.0783097414,1063769,2123,11441,924,1836,11553,814,0,1,0,2,0,74,0,3774,20,8,1,0,0.064968722523709,0.086649939417839,0.598768830094351,0.502283841371536,0.28051112953652,0.277742236852646,14203,0.813419700063367,0.0573118355277054,3880,0.0,0.0002577319587628,0.0,0.0005154639175257,0.0,0.0190721649484536,0.0,0.972680412371134,0.0051546391752577,0.002061855670103,0.0002577319587628,0.0,2017,0.095669373869896,0.07064507715505,0.496825528525489,0.425470873713493,0.283090567274983,0.270607024431229,145924,147308
39,10,BIHAR,36,NAWADA,236,Hisua,39,NAWADA,1039,,1.31367358681,0.03565403849,475021,10501,5485,0,7965,7933,0,0,0,0,0,0,1,0,1740,22,0,0,0,-0.117718922294616,-0.123881883919239,1.453658262646158,1.319506883621216,0.361623571175109,0.367283403873444,15898,0.4989935840986287,0.0,1763,0.0,0.0,0.0,0.0,0.0,0.0005672149744753,0.0,0.9869540555870676,0.0124787294384571,0.0,0.0,0.0,2017,-0.185127943754196,-0.174746207988193,1.238213606491668,1.108488917350769,0.44929894036929,0.462554067373276,4357,4403
38,10,BIHAR,35,GAYA,234,Wazirganj,38,GAYA (SC),1038,,1.14649159159,0.03617441255,472757,12201,13091,2,6817,17969,0,0,0,0,0,1,21,0,1725,39,0,0,0,-0.097456718497333,-0.081798672676086,1.402305400971243,1.049485802650452,0.3417986770026,0.334000766277313,24786,0.7249657064471879,0.0,1786,0.0,0.0,0.0,0.0,0.0005599104143337,0.0117581187010078,0.0,0.965845464725644,0.0218365061590145,0.0,0.0,0.0,2017,-0.133520528674126,-0.14302348435627,1.163456670339403,0.835077524185181,0.404179501918511,0.400612622499466,6746,6746
37,10,BIHAR,34,AURANGABAD,224,Rafiganj,37,AURANGABAD,1037,,1.67055478144,0.05777085304,779729,10697,4987,0,5861,9705,0,0,245,0,8,0,11,0,2537,61,0,0,0,-0.024012345192798,-0.001320587354712,0.975697516801265,0.829472780227661,0.300575089189274,0.28894829750061,15566,0.6234742387254272,0.0,2862,0.0,0.0856044723969252,0.0,0.0027952480782669,0.0,0.003843466107617,0.0,0.8864430468204053,0.0213137665967854,0.0,0.0,0.0,2017,-0.055696051567793,-0.069350961874348,0.835364132051866,0.695414185523987,0.360601579062057,0.354400604963303,13621,13624
37,10,BIHAR,34,AURANGABAD,223,Aurangabad,37,AURANGABAD,1037,,1.43418279359,0.04280460294,579385,6563,3448,0,3016,6837,0,0,67,0,0,0,1,0,1991,62,0,0,0,-0.050006369265473,-0.032584510743618,1.466105146373168,1.104233145713806,0.315226808867615,0.307110756635666,9853,0.6939003349233736,0.0,2121,0.0,0.0315888731730315,0.0,0.0,0.0,0.0004714757190004,0.0,0.9387081565299388,0.0292314945780292,0.0,0.0,0.0,2017,-0.073816273361444,-0.091030305378219,1.396253159714015,0.9603391289711,0.371081009355023,0.363252729177475,13621,13624
37,10,BIHAR,35,GAYA,225,Gurua,37,AURANGABAD,1037,,1.41808842284,0.04449159158,590801,12211,9646,0,4872,16941,0,0,0,0,0,0,0,0,2199,9,0,0,0,-0.100005368282169,-0.097774356603622,1.157395884745897,1.068427979946136,0.362285455247337,0.362578481435776,21813,0.7766469536514923,0.0,2208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9959239130434784,0.0040760869565217,0.0,0.0,0.0,2017,-0.112037803977728,-0.121783598804934,1.218813128857211,1.081853628158569,0.397040055336791,0.389763787388802,13621,13624
39,10,BIHAR,36,NAWADA,235,Rajauli (SC),39,NAWADA,1039,,1.66127460681,0.0666758554,886528,9272,19811,2397,8546,19398,2775,0,636,1,17,178,224,7,2237,10,0,0,0,-0.03037730846979,0.005828729830682,0.757210203724738,0.66544783115387,0.315261114059215,0.298276364803314,30719,0.6314658680295583,0.0903349718415313,3310,0.0,0.1921450151057401,0.0003021148036253,0.0051359516616314,0.0537764350453172,0.0676737160120845,0.0021148036253776,0.6758308157099698,0.0030211480362537,0.0,0.0,0.0,2017,-0.073169875890017,-0.096159414362682,0.679256515734594,0.554117321968079,0.399519720083061,0.393174007534981,4357,4403
38,10,BIHAR,35,GAYA,230,Gaya Town,38,GAYA (SC),1038,,0.36270158775,0.00354805585,47377,791,697,0,572,888,0,0,0,0,0,0,6,0,76,100,0,0,0,-0.043416210210975,-0.006105481181294,9.624404965785512,7.678791522979736,0.277141484910357,0.253391444683075,1460,0.6082191780821918,0.0,182,0.0,0.0,0.0,0.0,0.0,0.0329670329670329,0.0,0.4175824175824176,0.5494505494505495,0.0,0.0,0.0,2017,-0.004801142960787,-0.049295629521663,8.934251574744955,6.82973051071167,0.294961789232639,0.271792262792587,6746,6746
40,10,BIHAR,37,JAMUI *,243,Chakai,40,JAMUI (SC),1040,,1.91029347157,0.10409011475,1419520,5893,7190,591,4709,7946,700,0,183,1,24,0,364,0,4139,13,434,0,0,0.080891734314565,0.103282421827316,0.512525973005421,0.429679572582245,0.271593410066532,0.261487320065498,13355,0.5949831523773867,0.0524148259078996,5158,0.0,0.0354788677782086,0.0001938735944164,0.0046529662659945,0.0,0.0705699883675843,0.0,0.8024428072896471,0.0025203567274137,0.0841411399767351,0.0,0.0,2017,0.106549806892872,0.077147707689386,0.476439788981004,0.401179477572441,0.277557344058501,0.259808301925659,89343,89373
38,10,BIHAR,35,GAYA,229,Bodh Gaya (SC),38,GAYA (SC),1038,,1.90099978988,0.05389651813,719138,9340,13655,0,7045,15743,2,0,117,0,11,65,17,0,2430,29,5,0,0,-0.051294420416202,-0.013646189123392,1.336449246140596,0.971231520175934,0.32716788296589,0.306173384189606,22790,0.6907854322071084,8.775778850372971e-05,2674,0.0,0.043754674644727,0.0,0.0041136873597606,0.0243081525804038,0.006357516828721,0.0,0.9087509349289454,0.0108451757666417,0.0018698578908002,0.0,0.0,2017,-0.080528572201729,-0.107451864974056,1.132161988137397,0.706944048404694,0.397385351166933,0.38202753663063,6746,6746
38,10,BIHAR,35,GAYA,228,Barachatti (SC),38,GAYA (SC),1038,,2.04874695557,0.07008733155,949102,6350,9554,0,4703,10856,1,0,202,0,5,110,114,0,3020,10,18,0,0,-0.037644313859218,0.004815879743546,0.914100957962458,0.709866106510162,0.337125670128619,0.316043704748154,15560,0.6976863753213368,6.426735218508997e-05,3479,0.0,0.058062661684392,0.0,0.0014371945961483,0.031618281115263,0.0327680367921816,0.0,0.8680655360735844,0.0028743891922966,0.0051739005461339,0.0,0.0,2017,-0.031507156789303,-0.070415229997354,0.911195904813348,0.689622312784195,0.377987532663398,0.356611788272858,6746,6746
37,10,BIHAR,34,AURANGABAD,222,Kutumba (SC),37,AURANGABAD,1037,,1.67427055431,0.04611953537,624193,8106,2698,0,4764,5888,0,0,33,0,0,0,0,0,2239,13,1,0,0,-0.051920914270574,-0.04003207013011,0.872739169035654,0.838360339403152,0.309060665491039,0.308861523866653,10652,0.5527600450619602,0.0,2286,0.0,0.0144356955380577,0.0,0.0,0.0,0.0,0.0,0.9794400699912512,0.005686789151356,0.000437445319335,0.0,0.0,2017,-0.071912080049515,-0.08655828486349,0.631017576644267,0.580402672290802,0.374053718399981,0.367597013711929,13621,13624
38,10,BIHAR,35,GAYA,226,Sherghati,38,GAYA (SC),1038,,1.71676456512,0.03833586895,518571,5790,3468,0,2421,6632,0,0,0,0,1,0,2,0,1875,25,0,0,0,-0.048623385054875,-0.027858132496476,1.432218273564787,1.164976239204407,0.327796671256567,0.312926709651947,9053,0.7325748370705844,0.0,1903,0.0,0.0,0.0,0.000525486074619,0.0,0.001050972149238,0.0,0.9852863899106674,0.0131371518654755,0.0,0.0,0.0,2017,-0.057017799466848,-0.07830677997069,1.409252161011376,1.123610377311707,0.366668013331914,0.353904992341995,6746,6746
37,10,BIHAR,35,GAYA,227,Imamganj (SC),37,AURANGABAD,1037,,1.66444362684,0.07047515909,965110,2391,2869,7,1064,3760,0,0,308,0,10,9,2,0,3154,5,3,0,0,0.010681264200119,0.043854355812073,0.83467790902024,0.63652640581131,0.287523241815741,0.271667182445526,4824,0.7794361525704809,0.0,3491,0.0,0.0882268690919507,0.0,0.0028645087367516,0.0025780578630764,0.0005729017473503,0.0,0.9034660555714696,0.0014322543683758,0.0008593526210254,0.0,0.0,2017,0.027410665526986,-0.009660298272323,0.871565655219683,0.637600660324097,0.332122250725453,0.314359962940216,13621,13624
10,10,BIHAR,8,KISHANGANJ,55,Kochadhaman,10,KISHANGANJ,0,,1.62877028815,0.03962131575,476567,42098,25201,1659,38722,25713,1137,0,0,0,0,7,5,0,1932,15,5,0,2,-0.083294308532241,-0.077515177428722,1.144852361787152,0.806663572788239,0.289079705135978,0.28647193312645,65572,0.3921338376136156,0.0173397181723906,1966,0.0,0.0,0.0,0.0,0.0035605289928789,0.0025432349949135,0.0,0.982706002034588,0.0076297049847405,0.0025432349949135,0.0,0.0010172939979654,2017,-0.055616717785597,-0.073054258454221,1.334397936325807,0.906028687953949,0.308963377376554,0.30688863992691,66422,66537
